,park_code,park_name,family,scientific_name,common_names,conservation_status,protected,raptor
12006,CARE,Capitol Reef National Park,Parulidae,Wilsonia pusilla,Wilson's Warbler,Species of Concern,True,
12007,CARE,Capitol Reef National Park,Passeridae,Passer domesticus,House Sparrow,Least Concern,False,
12008,CARE,Capitol Reef National Park,Polioptilidae,Polioptila caerulea,Blue Gray Gnatcatcher,Least Concern,False,
12009,CARE,Capitol Reef National Park,Regulidae,Regulus calendula,Ruby Crowned Kinglet,Least Concern,False,
12010,CARE,Capitol Reef National Park,Regulidae,Regulus satrapa,Golden Crowned Kinglet,Least Concern,False,
12011,CARE,Capitol Reef National Park,Sittidae,Sitta canadensis,Red Breasted Nuthatch,Least Concern,False,
12012,CARE,Capitol Reef National Park,Sittidae,Sitta carolinensis,White Breasted Nuthatch,Least Concern,False,
12013,CARE,Capitol Reef National Park,Sittidae,Sitta pygmaea,Pygmy Nuthatch,Least Concern,False,
12014,CARE,Capitol Reef National Park,Sturnidae,Sturnus vulgaris,European Starling,Least Concern,False,
12015,CARE,Capitol Reef National Park,Troglodytidae,Catherpes mexicanus,Canyon Wren,Least Concern,False,
12016,CARE,Capitol Reef National Park,Troglodytidae,Cistothorus palustris,Marsh Wren,Least Concern,False,
12017,CARE,Capitol Reef National Park,Troglodytidae,Salpinctes obsoletus,Rock Wren,Least Concern,False,
12018,CARE,Capitol Reef National Park,Troglodytidae,Thryomanes bewickii,Bewick's Wren,Least Concern,False,
12019,CARE,Capitol Reef National Park,Troglodytidae,Troglodytes aedon,House Wren,Least Concern,False,
12020,CARE,Capitol Reef National Park,Troglodytidae,Troglodytes troglodytes,Winter Wren,Least Concern,False,
12021,CARE,Capitol Reef National Park,Turdidae,Catharus fuscescens,Veery,Least Concern,False,
12022,CARE,Capitol Reef National Park,Turdidae,Catharus guttatus,Hermit Thrush,Least Concern,False,
12023,CARE,Capitol Reef National Park,Turdidae,Catharus ustulatus,Swainson's Thrush,Least Concern,False,
12024,CARE,Capitol Reef National Park,Turdidae,Ixoreus naevius,Varied Thrush,Least Concern,False,
12025,CARE,Capitol Reef National Park,Turdidae,Myadestes townsendi,Townsend's Solitaire,Least Concern,False,
12026,CARE,Capitol Reef National Park,Turdidae,Sialia currucoides,Mountain Bluebird,Least Concern,False,
12027,CARE,Capitol Reef National Park,Turdidae,Sialia mexicana,Western Bluebird,Species of Concern,True,
12028,CARE,Capitol Reef National Park,Turdidae,Turdus migratorius,American Robin,Least Concern,False,
12029,CARE,Capitol Reef National Park,Tyrannidae,Contopus borealis,Olive Sided Flycatcher,Least Concern,False,
12030,CARE,Capitol Reef National Park,Tyrannidae,Contopus sordidulus,Western Wood Pewee,Least Concern,False,
12031,CARE,Capitol Reef National Park,Tyrannidae,Empidonax hammondii,Hammond's Flycatcher,Least Concern,False,
12032,CARE,Capitol Reef National Park,Tyrannidae,Empidonax oberholseri,Dusky Flycatcher,Least Concern,False,
12033,CARE,Capitol Reef National Park,Tyrannidae,Empidonax occidentalis,Cordilleran Flycatcher,Least Concern,False,
12034,CARE,Capitol Reef National Park,Tyrannidae,Empidonax traillii,Willow Flycatcher,Species of Concern,True,
12035,CARE,Capitol Reef National Park,Tyrannidae,Empidonax traillii extimus,Southwestern Willow Flycatcher,Endangered,True,
12036,CARE,Capitol Reef National Park,Tyrannidae,Empidonax wrightii,Gray Flycatcher,Least Concern,False,
12037,CARE,Capitol Reef National Park,Tyrannidae,Myiarchus cinerascens,Ash Throated Flycatcher,Least Concern,False,
12038,CARE,Capitol Reef National Park,Tyrannidae,Pyrocephalus rubinus,Vermilion Flycatcher,Species of Concern,True,
12039,CARE,Capitol Reef National Park,Tyrannidae,Sayornis nigricans,Black Phoebe,Least Concern,False,
12040,CARE,Capitol Reef National Park,Tyrannidae,Sayornis saya,Say's Phoebe,Least Concern,False,
12041,CARE,Capitol Reef National Park,Tyrannidae,Tyrannus forficatus,Scissor Tailed Flycatcher,Least Concern,False,
12042,CARE,Capitol Reef National Park,Tyrannidae,Tyrannus tyrannus,Eastern Kingbird,Least Concern,False,
12043,CARE,Capitol Reef National Park,Tyrannidae,Tyrannus verticalis,Western Kingbird,Least Concern,False,
12044,CARE,Capitol Reef National Park,Tyrannidae,Tyrannus vociferans,Cassin's Kingbird,Least Concern,False,
12045,CARE,Capitol Reef National Park,Vireonidae,Vireo gilvus,Warbling Vireo,Least Concern,False,
12046,CARE,Capitol Reef National Park,Vireonidae,Vireo olivaceus,Red Eyed Vireo,Least Concern,False,
12047,CARE,Capitol Reef National Park,Vireonidae,Vireo plumbeus,Plumbeous Vireo,Least Concern,False,
12048,CARE,Capitol Reef National Park,Vireonidae,Vireo vicinior,Gray Vireo,Species of Concern,True,
12049,CARE,Capitol Reef National Park,Ardeidae,Ardea herodias,Great Blue Heron,Species of Concern,True,
12050,CARE,Capitol Reef National Park,Ardeidae,Botaurus lentiginosus,American Bittern,Species of Concern,True,
12051,CARE,Capitol Reef National Park,Ardeidae,Bubulcus ibis,Cattle Egret,Least Concern,False,
12052,CARE,Capitol Reef National Park,Ardeidae,Butorides virescens,Green Heron,Least Concern,False,
12053,CARE,Capitol Reef National Park,Ardeidae,Egretta thula,Snowy Egret,Least Concern,False,
12054,CARE,Capitol Reef National Park,Ardeidae,Nycticorax nycticorax,Black Crowned Night Heron,Species of Concern,True,
12055,CARE,Capitol Reef National Park,Pelecanidae,Pelecanus erythrorhynchos,American White Pelican,Species of Concern,True,
12056,CARE,Capitol Reef National Park,Threskiornithidae,Plegadis chihi,White Faced Ibis,Species of Concern,True,
12057,CARE,Capitol Reef National Park,Picidae,Colaptes auratus,Northern Flicker,Least Concern,False,
12058,CARE,Capitol Reef National Park,Picidae,Melanerpes lewis,Lewis' Woodpecker,Least Concern,False,
12059,CARE,Capitol Reef National Park,Picidae,Picoides dorsalis,American Three Toed Woodpecker,Least Concern,False,
12060,CARE,Capitol Reef National Park,Picidae,Picoides pubescens,Downy Woodpecker,Species of Concern,True,
12061,CARE,Capitol Reef National Park,Picidae,Picoides scalaris,Ladder Backed Woodpecker,Least Concern,False,
12062,CARE,Capitol Reef National Park,Picidae,Picoides villosus,Hairy Woodpecker,Least Concern,False,
12063,CARE,Capitol Reef National Park,Picidae,Sphyrapicus nuchalis,Red Naped Sapsucker,Least Concern,False,
12064,CARE,Capitol Reef National Park,Picidae,Sphyrapicus thyroideus,Williamson's Sapsucker,Species of Concern,True,
12065,CARE,Capitol Reef National Park,Podicipedidae,Podiceps nigricollis,Eared Grebe,Least Concern,False,
12066,CARE,Capitol Reef National Park,Podicipedidae,Podilymbus podiceps,Pied Billed Grebe,Least Concern,False,
12067,CARE,Capitol Reef National Park,Strigidae,Aegolius acadicus,Northern Saw Whet Owl,Least Concern,False,Owl
12068,CARE,Capitol Reef National Park,Strigidae,Asio flammeus,Short Eared Owl,Species of Concern,True,Owl
12069,CARE,Capitol Reef National Park,Strigidae,Asio otus,Long Eared Owl,Species of Concern,True,Owl
12070,CARE,Capitol Reef National Park,Strigidae,Athene cunicularia,Burrowing Owl,Least Concern,False,Owl
12071,CARE,Capitol Reef National Park,Strigidae,Bubo virginianus,Great Horned Owl,Least Concern,False,Owl
12072,CARE,Capitol Reef National Park,Strigidae,Glaucidium gnoma,Northern Pygmy Owl,Least Concern,False,Owl
12073,CARE,Capitol Reef National Park,Strigidae,Megascops kennicottii,Western Screech Owl,Least Concern,False,Owl
12074,CARE,Capitol Reef National Park,Strigidae,Otus flammeolus,Flammulated Owl,Least Concern,False,Owl
12075,CARE,Capitol Reef National Park,Strigidae,Strix occidentalis lucida,Mexican Spotted Owl,Threatened,True,Owl
12076,CARE,Capitol Reef National Park,Tytonidae,Tyto alba,Barn Owl,Least Concern,False,Owl
117532,ZION,Zion National Park,Parulidae,Setophaga occidentalis,Hermit Warbler,Least Concern,False,
117533,ZION,Zion National Park,Accipitridae,Accipiter cooperii,Cooper's Hawk,Species of Concern,True,Hawk
117534,ZION,Zion National Park,Accipitridae,Accipiter gentilis,Northern Goshawk,Least Concern,False,Hawk
117535,ZION,Zion National Park,Accipitridae,Accipiter striatus,Sharp Shinned Hawk,Species of Concern,True,Hawk
117536,ZION,Zion National Park,Accipitridae,Aquila chrysaetos,Golden Eagle,Species of Concern,True,Eagle
117537,ZION,Zion National Park,Accipitridae,Buteo albonotatus,Zone Tailed Hawk,Least Concern,False,Hawk
117538,ZION,Zion National Park,Accipitridae,Buteo jamaicensis,Red Tailed Hawk,Least Concern,False,Hawk
117539,ZION,Zion National Park,Accipitridae,Buteo lagopus,Rough Legged Hawk,Species of Concern,True,Hawk
117540,ZION,Zion National Park,Accipitridae,Buteo lineatus,Red Shouldered Hawk,Species of Concern,True,Hawk
117541,ZION,Zion National Park,Accipitridae,Buteo platypterus,Broad Winged Hawk,Least Concern,False,Hawk
117542,ZION,Zion National Park,Accipitridae,Buteo regalis,Ferruginous Hawk,Least Concern,False,Hawk
117543,ZION,Zion National Park,Accipitridae,Buteo swainsoni,Swainson's Hawk,Least Concern,False,Hawk
117544,ZION,Zion National Park,Accipitridae,Buteogallus anthracinus,Common Black Hawk,Least Concern,False,Hawk
117545,ZION,Zion National Park,Accipitridae,Circus cyaneus,Northern Harrier,Species of Concern,True,Harrier
117546,ZION,Zion National Park,Accipitridae,Haliaeetus leucocephalus,Bald Eagle,In Recovery,True,Eagle
117547,ZION,Zion National Park,Cathartidae,Cathartes aura,Turkey Vulture,Species of Concern,True,Vulture
117548,ZION,Zion National Park,Cathartidae,Gymnogyps californianus,California Condor,Endangered,True,Condor
117549,ZION,Zion National Park,Pandionidae,Pandion haliaetus,Osprey,Species of Concern,True,Osprey
117550,ZION,Zion National Park,Anatidae,Aix sponsa,Wood Duck,Least Concern,False,
117551,ZION,Zion National Park,Anatidae,Anas acuta,Northern Pintail,Least Concern,False,
117552,ZION,Zion National Park,Anatidae,Anas americana,American Wigeon,Least Concern,False,
117553,ZION,Zion National Park,Anatidae,Anas clypeata,Northern Shoveler,Least Concern,False,
117554,ZION,Zion National Park,Anatidae,Anas crecca,Green Winged Teal,Least Concern,False,
117555,ZION,Zion National Park,Anatidae,Anas cyanoptera,Cinnamon Teal,Least Concern,False,
117556,ZION,Zion National Park,Anatidae,Anas discors,Blue Winged Teal,Least Concern,False,
117557,ZION,Zion National Park,Anatidae,Anas platyrhynchos,Mallard,Least Concern,False,
117558,ZION,Zion National Park,Anatidae,Anas strepera,Gadwall,Least Concern,False,
117559,ZION,Zion National Park,Anatidae,Aythya affinis,Lesser Scaup,Species of Concern,True,
117560,ZION,Zion National Park,Anatidae,Aythya americana,Redhead,Least Concern,False,
117561,ZION,Zion National Park,Anatidae,Aythya collaris,Ring Necked Duck,Least Concern,False,
117562,ZION,Zion National Park,Anatidae,Aythya valisineria,Canvasback,Least Concern,False,
117563,ZION,Zion National Park,Anatidae,Branta canadensis,Canada Goose,Least Concern,False,
117564,ZION,Zion National Park,Anatidae,Bucephala albeola,Bufflehead,Least Concern,False,
117565,ZION,Zion National Park,Anatidae,Bucephala clangula,Common Goldeneye,Least Concern,False,
117566,ZION,Zion National Park,Anatidae,Chen caerulescens,Snow Goose,Least Concern,False,
117567,ZION,Zion National Park,Anatidae,Clangula hyemalis,Long Tailed Duck,Least Concern,False,
117568,ZION,Zion National Park,Anatidae,Cygnus columbianus,Tundra Swan,Least Concern,False,
117569,ZION,Zion National Park,Anatidae,Lophodytes cucullatus,Hooded Merganser,Least Concern,False,
117570,ZION,Zion National Park,Anatidae,Melanitta fusca,White Winged Scoter,Least Concern,False,
117571,ZION,Zion National Park,Anatidae,Melanitta perspicillata,Surf Scoter,Least Concern,False,
117572,ZION,Zion National Park,Anatidae,Mergus merganser,Common Merganser,Least Concern,False,
117573,ZION,Zion National Park,Anatidae,Mergus serrator,Red Breasted Merganser,Least Concern,False,
117574,ZION,Zion National Park,Anatidae,Oxyura jamaicensis,Ruddy Duck,Least Concern,False,
117575,ZION,Zion National Park,No Data,Selasphorus calliope,Calliope Hummingbird,Least Concern,False,
117576,ZION,Zion National Park,Apodidae,Aeronautes saxatalis,White Throated Swift,Least Concern,False,
117577,ZION,Zion National Park,Apodidae,Chaetura vauxi,Vaux's Swift,Species of Concern,True,
117578,ZION,Zion National Park,Apodidae,Cypseloides niger,Black Swift,Species of Concern,True,
117579,ZION,Zion National Park,Trochilidae,Archilochus alexandri,Black Chinned Hummingbird,Least Concern,False,
117580,ZION,Zion National Park,Trochilidae,Calypte anna,Anna's Hummingbird,Least Concern,False,
117581,ZION,Zion National Park,Trochilidae,Calypte costae,Costa's Hummingbird,Least Concern,False,
117582,ZION,Zion National Park,Trochilidae,Cynanthus latirostris,Broad Billed Hummingbird,Least Concern,False,
117583,ZION,Zion National Park,Trochilidae,Eugenes fulgens,Magnificent Hummingbird,Least Concern,False,
117584,ZION,Zion National Park,Trochilidae,Lampornis clemenciae,Blue Throated Hummingbird,Least Concern,False,
117585,ZION,Zion National Park,Trochilidae,Selasphorus platycercus,Broad Tailed Hummingbird,Least Concern,False,
117586,ZION,Zion National Park,Trochilidae,Selasphorus rufus,Rufous Hummingbird,Species of Concern,True,
117587,ZION,Zion National Park,Caprimulgidae,Antrostomus vociferus,Eastern Whip Poor Will,Least Concern,False,
117588,ZION,Zion National Park,Caprimulgidae,Chordeiles acutipennis,Lesser Nighthawk,Species of Concern,True,
117589,ZION,Zion National Park,Caprimulgidae,Chordeiles minor,Common Nighthawk,Least Concern,False,
117590,ZION,Zion National Park,Caprimulgidae,Phalaenoptilus nuttallii,Common Poorwill,Least Concern,False,
117591,ZION,Zion National Park,Charadriidae,Charadrius montanus,Mountain Plover,Least Concern,False,
117592,ZION,Zion National Park,Charadriidae,Charadrius nivosus,Snowy Plover,Least Concern,False,
117593,ZION,Zion National Park,Charadriidae,Charadrius semipalmatus,Semipalmated Plover,Least Concern,False,
117594,ZION,Zion National Park,Charadriidae,Charadrius vociferus,Killdeer,Least Concern,False,
117595,ZION,Zion National Park,Charadriidae,Pluvialis squatarola,Black Bellied Plover,Least Concern,False,
117596,ZION,Zion National Park,Laridae,Chlidonias niger,Black Tern,Species of Concern,True,
117597,ZION,Zion National Park,Laridae,Chroicocephalus philadelphia,Bonaparte's Gull,Least Concern,False,
117598,ZION,Zion National Park,Laridae,Hydroprogne caspia,Caspian Tern,Least Concern,False,
117599,ZION,Zion National Park,Laridae,Larus argentatus,Herring Gull,Least Concern,False,
117600,ZION,Zion National Park,Laridae,Larus californicus,California Gull,Least Concern,False,
117601,ZION,Zion National Park,Laridae,Larus delawarensis,Ring Billed Gull,Least Concern,False,
117602,ZION,Zion National Park,Laridae,Leucophaeus pipixcan,Franklin's Gull,Least Concern,False,
117603,ZION,Zion National Park,Laridae,Sterna forsteri,Forster's Tern,Least Concern,False,
117604,ZION,Zion National Park,Recurvirostridae,Himantopus mexicanus,Black Necked Stilt,Least Concern,False,
117605,ZION,Zion National Park,Recurvirostridae,Recurvirostra americana,American Avocet,Least Concern,False,
117606,ZION,Zion National Park,Scolopacidae,Actitis macularius,Spotted Sandpiper,Least Concern,False,
117607,ZION,Zion National Park,Scolopacidae,Calidris alba,Sanderling,Least Concern,False,
117608,ZION,Zion National Park,Scolopacidae,Calidris bairdii,Baird's Sandpiper,Least Concern,False,
117609,ZION,Zion National Park,Scolopacidae,Calidris mauri,Western Sandpiper,Least Concern,False,
117610,ZION,Zion National Park,Scolopacidae,Calidris melanotos,Pectoral Sandpiper,Least Concern,False,
117611,ZION,Zion National Park,Scolopacidae,Calidris minutilla,Least Sandpiper,Least Concern,False,
117612,ZION,Zion National Park,Scolopacidae,Gallinago gallinago,Common Snipe,Least Concern,False,
117613,ZION,Zion National Park,Scolopacidae,Limnodromus scolopaceus,Long Billed Dowitcher,Least Concern,False,
117614,ZION,Zion National Park,Scolopacidae,Limosa fedoa,Marbled Godwit,Species of Concern,True,
117615,ZION,Zion National Park,Scolopacidae,Numenius americanus,Long Billed Curlew,Least Concern,False,
117616,ZION,Zion National Park,Scolopacidae,Phalaropus fulicarius,Red Phalarope,Least Concern,False,
117617,ZION,Zion National Park,Scolopacidae,Phalaropus lobatus,Red Necked Phalarope,Least Concern,False,
117618,ZION,Zion National Park,Scolopacidae,Phalaropus tricolor,Wilson's Phalarope,Least Concern,False,
117619,ZION,Zion National Park,Scolopacidae,Tringa flavipes,Lesser Yellowlegs,Least Concern,False,
117620,ZION,Zion National Park,Scolopacidae,Tringa incana,Wandering Tattler,Least Concern,False,
117621,ZION,Zion National Park,Scolopacidae,Tringa melanoleuca,Greater Yellowlegs,Least Concern,False,
117622,ZION,Zion National Park,Scolopacidae,Tringa semipalmata,Willet,Least Concern,False,
117623,ZION,Zion National Park,Scolopacidae,Tringa solitaria,Solitary Sandpiper,Least Concern,False,
117624,ZION,Zion National Park,Columbidae,Columba livia,Rock Pigeon,Least Concern,False,
117625,ZION,Zion National Park,Columbidae,Columbina inca,Inca Dove,Least Concern,False,
117626,ZION,Zion National Park,Columbidae,Patagioenas fasciata,Band Tailed Pigeon,Species of Concern,True,
117627,ZION,Zion National Park,Columbidae,Zenaida asiatica,White Winged Dove,Least Concern,False,
117628,ZION,Zion National Park,Columbidae,Zenaida macroura,Mourning Dove,Least Concern,False,
